mass,"(1, 0, 0)","(1, 0, 1)","(1, 0, 2)","(2, 0, 0)","(2, 0, 1)","(2, 0, 2)","(2, 1, 0)","(2, 1, 1)","(2, 1, 2)","(1, 0)","(2, 0)","(2, 1)"
3.284857366030047,0.00010563632822109392,2.2183982773317124e-05,1.4533310036976011e-05,0.0030316819959241396,0.0018232002934195012,0.001445691866311722,0.0031794069044277897,0.0019439759712537258,0.001552002510996761,1.2077095803060414e-05,0.001061130478625726,0.001133220068129617
3.3459891205499748,0.00010756416877949562,2.2523295903527512e-05,1.4641202823884821e-05,0.003098220759935866,0.0018578250772329744,0.0014576448245450953,0.00324892701915375,0.001980940902613285,0.0015648644718727245,1.2196392425414646e-05,0.0010754838780525028,0.0011486409738442535
3.408258547423452,0.00010952718456615003,2.286824860731291e-05,1.4751111148596913e-05,0.003165744605402235,0.0018929071407573315,0.0014698040874255385,0.0033194809972042745,0.0020183964187532343,0.0015779483892687024,1.2317315312085202e-05,0.001089946419067811,0.0011641802914489578
3.4716868189265595,0.00011152601854628379,2.3218936189067956e-05,1.4863066248499682e-05,0.0032342810707047284,0.001928459209571148,0.0014821729256912755,0.00339109759142803,0.0020563560881227878,0.0015912577810330444,1.243989749462245e-05,0.0011045242051410452,0.0011798445009108232
3.5362955013550392,0.00011356132543325195,2.3575455595339433e-05,1.4977099828422447e-05,0.0033038576478373453,0.0019644939494038887,0.0014947546618747699,0.0034638055097787643,0.0020948334186631054,0.0016047962207447186,1.2564172491708597e-05,0.001119223209878557,0.0011956399479112019
3.602106562357074,0.0001156337719036324,2.393790544344591e-05,1.5093244066809048e-05,0.0033745018304866636,0.0020010239883298023,0.001507552671196266,0.003537633465364054,0.00213384188129722,0.0016185673386756901,1.2690174311442939e-05,0.0011340492932888748,0.0012115728609144413
3.669142378402494,0.00011774403681610458,2.4306386050656206e-05,1.5211531624385372e-05,0.0034462411575205136,0.0020380619369061758,0.001520570382473238,0.0036126102217189995,0.0021733949312477117,0.0016325748227703156,1.281793745527876e-05,0.0011490082163568907,0.0012276493664602312
3.737425742391064,0.00011989281143450052,2.4680999463705904e-05,1.5331995659040698e-05,0.003519103252537125,0.0020756204065285723,0.001533811279046009,0.003688764633983008,0.0022135060274704656,0.0016468224196418918,1.2947496925886417e-05,0.0011641056541523203,0.0012438755029165723
3.806979871402284,0.00012208079965479266,2.506184948887843e-05,1.5454669825223128e-05,0.003593115860023731,0.002113712026235219,0.0015472788997192462,0.0037661256865507697,0.0022541886504500314,0.0016613139355868792,1.3078888225988934e-05,0.00117934720766328,0.0012602572328944725
3.8778284145894535,0.00012430871823642216,2.5449041722859952e-05,1.5579588294284246e-05,0.003668306878589596,0.002152349458159277,0.0015609768397207156,0.0038447225276811506,0.002295456318566721,0.0016760532376168785,1.3212147369997172e-05,0.0011947384145182553,0.00127680045449554
3.949995461220647,0.00012657729703757577,2.5842683583701543e-05,1.5706785755276818e-05,0.003744704391668611,0.0021915454117994886,0.0015749087516762383,0.0039245845014750985,0.0023373226032158126,0.001691044254508791,1.334731088405389e-05,0.0012102847587350566,0.0012935110115389154
