mass,"(0, 0, 0)","(0, 0, 1)","(0, 0, 2)","(1, 0, 0)","(1, 0, 1)","(1, 0, 2)","(1, 1, 0)","(1, 1, 1)","(1, 1, 2)","(2, 0, 0)","(2, 0, 1)","(2, 0, 2)","(2, 1, 0)","(2, 1, 1)","(2, 1, 2)","(2, 2, 0)","(2, 2, 1)","(2, 2, 2)"
0.00014459729217920195,0j,0j,0j,(-0.9563482629965503-0.013720813328838899j),(0.2874455854046849-2.1284661502515436e-15j),(0.0005927035782628959-2.889481673680236e-13j),0j,0j,0j,(-0.9956535663804469-0.0008989249659229915j),(-1.055906163297132+0.10352775922098356j),(0.2897237019847768-7.383680354921992e-17j),(-0.6615690056031541-5.78527361890218e-06j),(-0.7860479125504051-0.08266170834693554j),(0.26092985668998314+9.659024339434643e-16j),0j,0j,0j
0.00014728827239075018,0j,0j,0j,(-0.9563712221520437-0.013720374111403588j),(0.28744494632228385+2.9752829088771626e-16j),(0.0005927035779724026-3.200087683739649e-13j),0j,0j,0j,(-0.9956548794450093-0.0008989233906478659j),(-1.0559061651158803+0.10352776078496129j),(0.2897236982735042+2.3313228883002344e-15j),(-0.6615690000617689-5.785274203253324e-06j),(-0.786047959056274-0.0826617067769907j),(0.26092985320235557+3.491514726901647e-15j),0j,0j,0j
0.00015002933220192182,0j,0j,0j,(-0.9563947102082606-0.013719918394092784j),(0.2874442858735908+2.180376585193929e-15j),(0.0005927035769958261-2.2584982694562207e-13j),0j,0j,0j,(-0.995656221857558-0.0008989217561948901j),(-1.0559061670029521+0.10352776240769246j),(0.2897236944324336+3.1568465203962865e-15j),(-0.6615689943122056-5.785274811275637e-06j),(-0.7860480071585261-0.08266170514806837j),(0.2609298495927949+3.981105372281884e-15j),0j,0j,0j
0.00015282140360258693,0j,0j,0j,(-0.9564187371823037-0.013719445557065835j),(0.2874436033547303-1.3978722860051535e-15j),(0.0005927035753125025-8.670066014505947e-14j),0j,0j,0j,(-0.9956575941324839-0.0008989200603409415j),(-1.0559061689609146+0.1035277640913842j),(0.28972369045693797+1.3225258329452435e-15j),(-0.6615689883466431-5.785275443987402e-06j),(-0.7860480569114798-0.08266170345795265j),(0.260929845856949+1.6393458151555374e-15j),0j,0j,0j
0.00015566543592710622,0j,0j,0j,(-0.9564433132137626-0.013718954957197271j),(0.28744289803922674+3.493154378377861e-15j),(0.0005927035735298972+1.0551292256944399e-13j),0j,0j,0j,(-0.9956589967884601-0.0008989183007793982j),(-1.0559061709924307+0.10352776583832668j),(0.2897236863424802+3.1231876543005235e-15j),(-0.6615689821569668-5.78527610245981e-06j),(-0.7860481083712827-0.08266170170434495j),(0.2609298419905637+2.7546584578858606e-15j),0j,0j,0j
0.00015856239617711372,0j,0j,0j,(-0.9564684485643804-0.013718445927201839j),(0.28744216917704324-1.8532391698288892e-15j),(0.0005927035732889926+5.3619342440534704e-14j),0j,0j,0j,(-0.9956604303483164-0.0008989164751169697j),(-1.0559061731002632+0.103527767650896j),(0.28972368208411814+5.715973034989708e-16j),(-0.6615689757347566-5.7852767878126266e-06j),(-0.7860481615959712-0.08266169988486016j),(0.2609298379889852+3.8066368204596517e-16j),0j,0j,0j
0.00016151326935030913,0j,0j,0j,(-0.9564941536176796-0.01371791777472714j),(0.2874414159939617-1.939521575744812e-15j),(0.0005927035729203119-5.5768581593305936e-14j),0j,0j,0j,(-0.995661895338908-0.0008989145808704687j),(-1.0559061752872798+0.10352776953155751j),(0.2897236776769437+1.826331187223469e-15j),(-0.6615689690712766-5.785277501219391e-06j),(-0.786048216645535-0.08266169799702316j),(0.2609298338476165+2.0336313325180326e-15j),0j,0j,0j
0.00016451905877536624,0j,0j,0j,(-0.956520438878548-0.013717369781411665j),(0.2874406376908175-1.1549678719147353e-15j),(0.0005927035721769933+5.212099534977441e-14j),0j,0j,0j,(-0.9956633922909784-0.000898912615463418j),(-1.0559061775564544+0.10352777148286918j),(0.28972367311569147+3.3463497988959013e-15j),(-0.6615689621574623-5.785278243910889e-06j),(-0.7860482735819798-0.08266169603826656j),(0.2609298295615084+3.1707962539514584e-15j),0j,0j,0j
0.0001675807864530767,0j,0j,0j,(-0.9565473149727863-0.013716801201908213j),(0.28743983344268625-2.109365051917344e-15j),(0.0005927035720890081-1.2421641451330709e-14j),0j,0j,0j,(-0.9956649217390178-0.0008989105762225551j),(-1.0559061799108735+0.10352777350748532j),(0.289723668395054-3.0832242802690742e-15j),(-0.6615689549839089-5.785279017176889e-06j),(-0.7860483324693953-0.08266169400592593j),(0.260929825125676-3.0496127138489795e-15j),0j,0j,0j
0.0001706994934038408,0j,0j,0j,(-0.9565747926466195-0.013716211262869732j),(0.28743900239805986+1.89678848894259e-15j),(0.000592703570440202+2.1841776656953405e-13j),0j,0j,0j,(-0.9956664842211125-0.000898908460374187j),(-1.0559061823537397+0.1035277756081594j),(0.28972366350948714+8.695075582436829e-16j),(-0.6615689475408582-5.785279822370475e-06j),(-0.7860483933740252-0.08266169189723693j),(0.2609298205349212+8.64907339371858e-17j),0j,0j,0j
0.00017387624002162505,0j,0j,0j,(-0.9566028827661732-0.01371559916189774j),(0.2874381436780858-2.6684177988089542e-15j),(0.00059270357374697-2.175130814194816e-13j),0j,0j,0j,(-0.9956680802787914-0.0008989062650404233j),(-1.0559061848883755+0.10352777778774891j),(0.2897236584533109+1.3284334718456891e-15j),(-0.661568939818185-5.7852806609132515e-06j),(-0.7860484563643367-0.08266168970933163j),(0.26092981578388985+2.1161050845508822e-15j),0j,0j,0j
0.00017711210643450888,0j,0j,0j,(-0.9566315963169179-0.013714964066450952j),(0.2874372563756435+1.7203626396219794e-15j),(0.0005927035726432071+1.4844888475515934e-13j),0j,0j,0j,(-0.9956697104568653-0.0008989039872352635j),(-1.055906187518228+0.10352778004921825j),(0.28972365322045807-6.039955739915831e-15j),(-0.661568931805384-5.785281534293613e-06j),(-0.7860485215110957-0.08266168743923397j),(0.2609298108669099-6.596004139590539e-15j),0j,0j,0j
0.00018040819287193827,0j,0j,0j,(-0.9566609444030822-0.013714305112712988j),(0.2874363395544457-1.974082068127326e-15j),(0.000592703570389843+1.815026457866372e-13j),0j,0j,0j,(-0.9956713753032589-0.0008989016238605315j),(-1.0559061902468745+0.10352778239564364j),(0.28972364780496157+2.0272157433592263e-15j),(-0.6615689234915555-5.785282444075411e-06j),(-0.7860485888874419-0.08266168508385618j),(0.26092980577837727+1.3812336430555092e-15j),0j,0j,0j
0.00018376562003881704,0j,0j,0j,(-0.9566909382470403-0.01371362140441737j),(0.2874353922482467+2.3356331345106943e-15j),(0.0005927035708386229+3.038503714562784e-14j),0j,0j,0j,(-0.9956730753688399-0.0008988991717016614j),(-1.055906193078026+0.1035277848302163j),(0.2897236422003473-3.9716732154504605e-16j),(-0.6615689148653896-5.785283391903165e-06j),(-0.7860486585689679-0.08266168263999485j),(0.26092980051219067-5.079610557563968e-16j),0j,0j,0j
