mass,"(0, 0, 0)","(0, 0, 1)","(0, 0, 2)","(1, 0, 0)","(1, 0, 1)","(1, 0, 2)","(1, 1, 0)","(1, 1, 1)","(1, 1, 2)","(2, 0, 0)","(2, 0, 1)","(2, 0, 2)","(2, 1, 0)","(2, 1, 1)","(2, 1, 2)","(2, 2, 0)","(2, 2, 1)","(2, 2, 2)"
0.00014459729217920195,(1.0786964245305068-2.173819966374522e-17j),(1.5493059704154773e-05+0j),(5.55653434016742e-08+0j),(-1.000045383821037+1.169196885986341e-05j),(0.28984914490633473-3.4763858458575214e-15j),(0.0006035192616838897+0j),(-2.0000074435351602+4.35138032380856e-11j),(1.9915234666584725-2.998563479470475e-19j),(0.0023909689318791344+0j),(-1.0000002379222985+4.1932779754612496e-08j),(-1.0000002379222985+4.1932779754612496e-08j),(0.2898680280789163-2.5990494478822512e-15j),(-1.0000002379222985+4.1932779754612496e-08j),(-1.0000002379222985+4.1932779754612496e-08j),(0.2898680280789163-2.5990494478822512e-15j),(-2.0000000266952402+5.597027480343495e-16j),(-2.0000000266952402+5.597027480343495e-16j),(1.999487194519726+6.613563298054048e-21j)
0.00014728827239075018,(1.068850252783067+2.7076466665127046e-17j),(1.5493057538313468e-05+0j),(5.556534337381232e-08+0j),(-1.0000469463320543+1.2131196449881525e-05j),(0.28984850240733495-1.214306433183765e-15j),(0.00060351926138127+0j),(-2.000007723170628+4.6844550460241476e-11j),(1.991367224450836+8.644169404090979e-20j),(0.0023909689306802415+0j),(-1.0000002463495208+4.350805500963858e-08j),(-1.0000002463495208+4.350805500963858e-08j),(0.28986802436651926+1.54975858535078e-15j),(-1.0000002463495208+4.350805500963858e-08j),(-1.0000002463495208+4.350805500963858e-08j),(0.28986802436651926+1.54975858535078e-15j),(-2.000000027698092+6.025449781894177e-16j),(-2.000000027698092+6.025449781894177e-16j),(1.9994776593746466-9.105833646574972e-21j)
0.00015002933220192182,(1.058970179609343-1.712148068482653e-17j),(1.549305529111813e-05+0j),(5.556534334490377e-08+0j),(-1.0000485621914819+1.2586924296757077e-05j),(0.2898478384264642-8.118505867571457e-16j),(0.0006035192610672819+0j),(-2.0000080133115525+5.043024843899309e-11j),(1.9912081258045469-5.669355693377006e-20j),(0.002390968929436311+0j),(-1.0000002550741391+4.5142508123270635e-08j),(-1.0000002550741391+4.5142508123270635e-08j),(0.28986802052422433+9.276433787785976e-16j),(-1.0000002550741391+4.5142508123270635e-08j),(-1.0000002550741391+4.5142508123270635e-08j),(0.28986802052422433+9.276433787785976e-16j),(-2.0000000287386173+6.486665502650101e-16j),(-2.0000000287386173+6.486665502650101e-16j),(1.999467947069543-1.672304329026371e-20j)
0.00015282140360258693,(1.049057717214346-3.463474971324216e-17j),(1.549305295951326e-05+0j),(5.556534331490925e-08+0j),(-1.0000502332024541+1.3059772255369868e-05j),(0.2898471522560442+2.9698465908722937e-15j),(0.0006035192607414978+0j),(-2.0000083143526255+5.429041228129753e-11j),(1.9910461192847098+2.5319480318194868e-20j),(0.0023909689281456496+0j),(-1.0000002641066055+4.68383622110476e-08j),(-1.0000002641066055+4.68383622110476e-08j),(0.2898680165475467+4.475586568020162e-16j),(-1.0000002641066055+4.68383622110476e-08j),(-1.0000002641066055+4.68383622110476e-08j),(0.2898680165475467+4.475586568020162e-16j),(-2.000000029818232+6.983184802188045e-16j),(-2.000000029818232+6.983184802188045e-16j),(1.999458054317628-1.7461526199911785e-21j)
0.00015566543592710622,(1.0391144069223843+8.755032255374986e-18j),(1.549305054032859e-05+0j),(5.55653432837879e-08+0j),(-1.000051961228291+1.35503834661086e-05j),(0.28984644316554453-2.8449465006019636e-15j),(0.0006035192604034752+0j),(-2.000008626703367+5.844605087041933e-11j),(1.9908811525564314+3.1713124965569273e-19j),(0.002390968926806502+0j),(-1.0000002734577367+4.859792390357123e-08j),(-1.0000002734577367+4.859792390357123e-08j),(0.2898680124317963-7.502679033599691e-17j),(-1.0000002734577367+4.859792390357123e-08j),(-1.0000002734577367+4.859792390357123e-08j),(0.2898680124317963-7.502679033599691e-17j),(-2.000000030938404+7.517709979277892e-16j),(-2.000000030938404+7.517709979277892e-16j),(1.999447977771303-2.809007015238957e-20j)
0.00015856239617711372,(1.0291418186373502+1.0619467887385383e-17j),(1.5493048030274814e-05+0j),(5.556534325149742e-08+0j),(-1.0000537481944767+1.4059425229600799e-05j),(0.28984571040084584-1.5334955527634975e-15j),(0.0006035192600527547+0j),(-2.000008950788683+6.291978120645767e-11j),(1.990713172369936-2.0294391098084722e-19j),(0.002390968925417048+0j),(-1.0000002831387276+5.0423586483888385e-08j),(-1.0000002831387276+5.0423586483888385e-08j),(0.28986800817214453+3.1654366627886787e-15j),(-1.0000002831387276+5.0423586483888385e-08j),(-1.0000002831387276+5.0423586483888385e-08j),(0.28986800817214453+3.1654366627886787e-15j),(-2.0000000321006572+8.09315017910251e-16j),(-2.0000000321006572+8.09315017910251e-16j),(1.999437714021038-2.4141372014321042e-20j)
0.00016151326935030913,(1.019141550266454-5.365216784485389e-18j),(1.549304542593914e-05+0j),(5.556534321799392e-08+0j),(-1.0000555960907007+1.458758991430165e-05j),(0.28984495318348014+1.700029006457271e-16j),(0.0006035192596888587+0j),(-2.0000092870494472+6.773595149902935e-11j),(1.9905421245454678+1.631536478290014e-19j),(0.0023909689239753973+0j),(-1.0000002931611653+5.2317833142736065e-08j),(-1.0000002931611653+5.2317833142736065e-08j),(0.28986800376358657-2.869666310134633e-15j),(-1.0000002931611653+5.2317833142736065e-08j),(-1.0000002931611653+5.2317833142736065e-08j),(0.28986800376358657-2.869666310134633e-15j),(-2.0000000333065726+8.712637226236653e-16j),(-2.0000000333065726+8.712637226236653e-16j),(1.9994272595942315-2.9949883986788434e-20j)
0.00016451905877536624,(1.0091152271072796+1.8064398241724267e-17j),(1.5493042723780614e-05+0j),(5.5565343183231803e-08+0j),(-1.000057506972963+1.5135595898174993e-05j),(0.2898441707098547-2.005340338229189e-15j),(0.000603519259311292+0j),(-2.000009635943097+7.292077368202831e-11j),(1.9903679539579695-2.824101962637484e-19j),(0.0023909689224795873+0j),(-1.0000003035370415+5.428324035607337e-08j),(-1.0000003035370415+5.428324035607337e-08j),(0.2898679992009381+1.5694910648900162e-15j),(-1.0000003035370415+5.428324035607337e-08j),(-1.0000003035370415+5.428324035607337e-08j),(0.2898679992009381+1.5694910648900162e-15j),(-2.00000003455779+9.379542669554462e-16j),(-2.00000003455779+9.379542669554462e-16j),(1.9994166109540494-1.777750851773008e-20j)
0.0001675807864530767,(0.9990645011980497-1.823961385750289e-17j),(1.5493039920125317e-05+0j),(5.556534314716378e-08+0j),(-1.0000594829657492+1.5704188545748114e-05j),(0.28984336215052053+4.926614671774132e-16j),(0.0006035192589195419+0j),(-2.0000099979442583+7.850246607168112e-11j),(1.9901906045215445+1.3185758836456506e-19j),(0.0023909689209275866+0j),(-1.0000003142787668+5.632248138949789e-08j),(-1.0000003142787668+5.632248138949789e-08j),(0.2898679944788527-9.439064113658802e-16j),(-1.0000003142787668+5.632248138949789e-08j),(-1.0000003142787668+5.632248138949789e-08j),(0.2898679944788527-9.439064113658802e-16j),(-2.0000000358560115+1.0097496131833474e-15j),(-2.0000000358560115+1.0097496131833474e-15j),(1.9994057644982453-2.74292439026239e-20j)
0.0001706994934038408,(0.9889910506310806-1.8409143430215288e-18j),(1.5493037011161404e-05+0j),(5.556534310974079e-08+0j),(-1.0000615262642747+1.6294141221868106e-05j),(0.2898425266492888+3.469446951953614e-18j),(0.0006035192585130745+0j),(-2.0000103735453902+8.451140694430518e-11j),(1.9900100191736902+9.549588028195965e-20j),(0.0023909689193172805+0j),(-1.0000003253991856+5.8438329934309944e-08j),(-1.0000003253991856+5.8438329934309944e-08j),(0.28986798959178817-3.217912047936977e-16j),(-1.0000003253991856+5.8438329934309944e-08j),(-1.0000003253991856+5.8438329934309944e-08j),(0.28986798959178817-3.217912047936977e-16j),(-2.000000037203003+1.087040506392147e-15j),(-2.000000037203003+1.087040506392147e-15j),(1.999394716557955-1.624549584424464e-20j)
0.00017387624002162505,(0.9788965788294521-7.986128822893834e-17j),(1.5493033992933897e-05+0j),(5.556534307091196e-08+0j),(-1.0000636391367999+1.6906256343538675e-05j),(0.2898416633224694-1.4259426972529354e-15j),(0.0006035192580913376+0j),(-2.0000107632574564+9.098029986961626e-11j),(1.9898261398593093+4.940306969287965e-19j),(0.0023909689176464808+0j),(-1.0000003369115913+6.0633663880172e-08j),(-1.0000003369115913+6.0633663880172e-08j),(0.2898679845339984-5.694229809893869e-16j),(-1.0000003369115913+6.0633663880172e-08j),(-1.0000003369115913+6.0633663880172e-08j),(0.2898679845339984-5.694229809893869e-16j),(-2.0000000386005965+1.1702476010978467e-15j),(-2.0000000386005965+1.1702476010978467e-15j),(1.9993834633964729+3.701684153834971e-21j)
